assertion_id,subject_id,subject_name,predicate,object_id,object_name,directionality,confidence,validation_status,extraction_method,first_known_position,evidence_passage_id,epistemic_status,effective_predicate
A_d90554bf5fb5,CHAR_004,Alexei Fyodorovich Karamazov,CONFLICT,CHAR_008,Zosima,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,48,BK_P00048,machine-proposed,CONFLICT
A_c2662ac23a89,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,53,BK_P00053,machine-proposed,FAMILY
A_c4ce373a01ae,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,53,BK_P00053,machine-proposed,FAMILY
A_52c7591afed3,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,53,BK_P00053,machine-proposed,FAMILY
A_39aa64a5119d,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_b8164e4e49f0,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_fe92a5039160,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_57293af76436,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_9588d9a559e4,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_c13a42b6ed15,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_904cdca0dfe2,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_c8299017d367,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_7f119482bc1a,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_c4377d7771af,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_7334a034f613,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_41b3ac55241b,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_1e179878d934,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_a822cc91ce3f,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_c9216445dc7b,CHAR_008,Zosima,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,54,BK_P00054,machine-proposed,FAMILY
A_8b12239359cd,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,FAMILY
A_ca51111111c6,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,FAMILY
A_32bbd07bddd5,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,FAMILY
A_19922dc25cd5,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,FAMILY
A_bb8ecec8e710,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,FAMILY
A_bbb6cc8e2736,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,FAMILY
A_a2fd89dd40ec,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,ROMANTIC
A_cb7e49ea8fd7,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,ROMANTIC
A_98445e9360ef,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,ROMANTIC
A_b1698b21785a,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,ROMANTIC
A_9396a247e2f9,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,ROMANTIC
A_424b4c5c6906,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,ROMANTIC
A_9464969c9662,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,SOCIAL
A_9c31100f5909,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,SOCIAL
A_29339d63ddb9,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,SOCIAL
A_3e18f14f8168,CHAR_003,Ivan Fyodorovich Karamazov,SOCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,SOCIAL
A_067976c5eb4f,CHAR_003,Ivan Fyodorovich Karamazov,SOCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,SOCIAL
A_a53345304f6f,CHAR_004,Alexei Fyodorovich Karamazov,SOCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,56,BK_P00056,machine-proposed,SOCIAL
A_aee9e0a8e75c,CHAR_004,Alexei Fyodorovich Karamazov,SOCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,59,BK_P00059,machine-proposed,SOCIAL
A_6c845e5d816f,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,60,BK_P00060,machine-proposed,FAMILY
A_89c93836ac52,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,60,BK_P00060,machine-proposed,FAMILY
A_2be1a17119cc,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,60,BK_P00060,machine-proposed,FAMILY
A_51217035c2b1,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,60,BK_P00060,machine-proposed,FAMILY
A_9c67dc504942,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,60,BK_P00060,machine-proposed,FAMILY
A_849d5a1df8ee,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,60,BK_P00060,machine-proposed,FAMILY
A_0cd864534cfb,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,104,BK_P00104,machine-proposed,FAMILY
A_14c76df6db81,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,104,BK_P00104,machine-proposed,FAMILY
A_01e04464c161,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,104,BK_P00104,machine-proposed,FAMILY
A_89a52756bd94,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,104,BK_P00104,machine-proposed,FAMILY
A_a8bdc4600612,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,104,BK_P00104,machine-proposed,FAMILY
A_613f2ad44f87,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,104,BK_P00104,machine-proposed,FAMILY
A_c9a89eff8905,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,104,BK_P00104,machine-proposed,FAMILY
A_8d616f19582e,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,104,BK_P00104,machine-proposed,FAMILY
A_319183a4a3f4,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,104,BK_P00104,machine-proposed,FAMILY
A_98411289fef7,CHAR_008,Zosima,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,104,BK_P00104,machine-proposed,FAMILY
A_8009f78bba61,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,105,BK_P00105,machine-proposed,FAMILY
A_ec6558874f08,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,109,BK_P00109,machine-proposed,FAMILY
A_4c666518d143,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,109,BK_P00109,machine-proposed,FAMILY
A_9b682fb49bb3,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,109,BK_P00109,machine-proposed,FAMILY
A_b852d5cc2105,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,FAMILY
A_88cb682b95e0,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,FAMILY
A_c58133b91005,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,FAMILY
A_bede4b477964,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,ROMANTIC
A_5b692abf9845,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,ROMANTIC
A_ae2622b2dcf2,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,ROMANTIC
A_2cc1344455e2,CHAR_003,Ivan Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,FINANCIAL
A_be9aa51f8c0e,CHAR_003,Ivan Fyodorovich Karamazov,FINANCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,FINANCIAL
A_cef5df431701,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,FINANCIAL
A_b80148eaba7b,CHAR_003,Ivan Fyodorovich Karamazov,SOCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,SOCIAL
A_cb791ed30e54,CHAR_003,Ivan Fyodorovich Karamazov,SOCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,SOCIAL
A_63f7e87a7384,CHAR_004,Alexei Fyodorovich Karamazov,SOCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,118,BK_P00118,machine-proposed,SOCIAL
A_2b315f74af4e,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,119,BK_P00119,machine-proposed,FAMILY
A_fe06bdfe84b2,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,119,BK_P00119,machine-proposed,FAMILY
A_435c36755a88,CHAR_008,Zosima,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,119,BK_P00119,machine-proposed,FAMILY
A_b481124df26c,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_008,Zosima,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,119,BK_P00119,machine-proposed,SOCIAL
A_135b037530f3,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,119,BK_P00119,machine-proposed,SOCIAL
A_8f77bb9df648,CHAR_008,Zosima,SOCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,119,BK_P00119,machine-proposed,SOCIAL
A_6ca478f10ef8,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,142,BK_P00142,machine-proposed,FAMILY
A_8b8f29855371,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,142,BK_P00142,machine-proposed,FAMILY
A_9f3b0f1079da,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,142,BK_P00142,machine-proposed,FAMILY
A_fbe115fd98d1,CHAR_008,Zosima,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,146,BK_P00146,machine-proposed,FAMILY
A_3354225967c2,CHAR_008,Zosima,SOCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,146,BK_P00146,machine-proposed,SOCIAL
A_21b050778358,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,210,BK_P00210,machine-proposed,FAMILY
A_cded0dee9bfd,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,210,BK_P00210,machine-proposed,FAMILY
A_abb75727fb33,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,210,BK_P00210,machine-proposed,FAMILY
A_55958c8217f4,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,256,BK_P00256,machine-proposed,FAMILY
A_a9a8d44fc8da,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,261,BK_P00261,machine-proposed,FAMILY
A_f807e7c533b7,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,290,BK_P00290,machine-proposed,FAMILY
A_f3666906ca77,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,295,BK_P00295,machine-proposed,FAMILY
A_9e8baa19d46b,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,296,BK_P00296,machine-proposed,FAMILY
A_56773f895bc9,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,299,BK_P00299,machine-proposed,ROMANTIC
A_074af876d0ae,CHAR_003,Ivan Fyodorovich Karamazov,SOCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,299,BK_P00299,machine-proposed,SOCIAL
A_7a3f4d758133,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,313,BK_P00313,machine-proposed,FAMILY
A_77b9e59b291a,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,316,BK_P00316,machine-proposed,FAMILY
A_23daf2b654f5,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,316,BK_P00316,machine-proposed,FAMILY
A_7ad21923d9b1,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,316,BK_P00316,machine-proposed,FAMILY
A_658bb3ab883c,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,316,BK_P00316,machine-proposed,CONFLICT
A_796677c0b03e,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,316,BK_P00316,machine-proposed,CONFLICT
A_5834689c14d6,CHAR_002,Dmitri Fyodorovich Karamazov,CONFLICT,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,316,BK_P00316,machine-proposed,CONFLICT
A_599565b4093f,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,316,BK_P00316,machine-proposed,FINANCIAL
A_f1c68aec6209,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,316,BK_P00316,machine-proposed,FINANCIAL
A_62cd527baf5c,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,316,BK_P00316,machine-proposed,FINANCIAL
A_e297c381868a,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,318,BK_P00318,machine-proposed,FAMILY
A_3a8156f3176d,CHAR_008,Zosima,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,322,BK_P00322,machine-proposed,FAMILY
A_509bc03ba080,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,324,BK_P00324,machine-proposed,FAMILY
A_7845534d4c92,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,328,BK_P00328,machine-proposed,FAMILY
A_c2c58792b0f6,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,336,BK_P00336,machine-proposed,FAMILY
A_aeed26606e07,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,336,BK_P00336,machine-proposed,FAMILY
A_8af13c9566f9,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,336,BK_P00336,machine-proposed,FAMILY
A_157a2700ef53,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,354,BK_P00354,machine-proposed,FAMILY
A_7af5d8f7a422,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,357,BK_P00357,machine-proposed,FAMILY
A_0a528f324435,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,364,BK_P00364,machine-proposed,FAMILY
A_10bddfb4387b,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,364,BK_P00364,machine-proposed,FAMILY
A_0822b8457717,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,364,BK_P00364,machine-proposed,FAMILY
A_c3be8927f420,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,365,BK_P00365,machine-proposed,FAMILY
A_678f5a9dd9bf,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,387,BK_P00387,machine-proposed,FAMILY
A_927ca5110feb,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,387,BK_P00387,machine-proposed,FAMILY
A_291fdd271e90,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,387,BK_P00387,machine-proposed,FAMILY
A_45a9a4777975,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,391,BK_P00391,machine-proposed,FAMILY
A_0baf69313bcd,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,391,BK_P00391,machine-proposed,FAMILY
